PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY
106.8710877777778,18211111.111111112,1951252112.2222223,3,1,0,44.0,45,1,0,43.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.58679400000007,37040884.615384616,3949551219.3461537,43,39,14,207.0,260,25,14,168.0
106.70140103703694,40145037.03703704,4179358552.977778,24,12,4,119.0,135,8,4,107.0
107.052863,28058437.5,3007892489.578125,22,5,3,152.0,160,2,3,147.0
106.86311397849457,20552580.64516129,2195216962.3655915,6,5,2,86.0,93,3,2,81.0
106.93952209302326,21458372.093023255,2302159986.0465117,7,8,5,73.0,86,3,5,65.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.27942206896553,29016436.781609196,3118958165.5172415,12,8,7,72.0,87,1,7,64.0
107.49877927927935,20563603.603603605,2213299927.927928,2,24,11,76.0,111,13,11,52.0
107.43926111111107,23540000.0,2536347262.7777777,4,1,0,89.0,90,1,0,88.0
107.43331710144925,14500724.63768116,1558541213.405797,0,2,1,66.0,69,1,1,64.0
107.58293674698803,15183253.012048192,1634279481.3253012,0,10,9,64.0,83,1,9,54.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
98.03329361702127,25885106.382978722,2297261420.8510637,4,6,2,39.0,47,4,2,33.0
107.14125909090903,15081818.181818182,1617654196.969697,1,2,2,62.0,66,0,2,60.0
106.84319324324329,13474594.594594594,1440901958.108108,0,6,4,64.0,74,2,4,58.0
106.71630911111113,14911111.111111112,1589203682.4444444,1,3,2,40.0,45,1,2,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.75730769230769,16333333.333333334,1747612481.9230769,3,1,1,37.0,39,0,1,36.0
106.64938115942032,13418840.579710145,1432096008.6956522,0,2,1,66.0,69,1,1,64.0
109.96845301204816,21518072.289156627,2328788186.746988,3,9,8,66.0,83,1,8,57.0
106.6085525675676,22490945.945945945,2400390491.283784,4,1,0,73.0,74,1,0,72.0
106.58133148148151,18298518.51851852,1955426054.5925925,0,5,5,44.0,54,0,5,39.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.26145431034477,18487931.03448276,1986483318.9655173,1,3,3,52.0,58,0,3,49.0
101.32536883116884,16202337.662337663,1676960093.4415584,4,4,2,71.0,77,2,2,67.0
107.73737564102561,21068076.923076924,2269743053.5384617,2,9,5,64.0,78,4,5,55.0
107.1587767857143,18197857.14285714,1952715163.2142856,0,6,3,47.0,56,3,3,41.0
106.94725000000001,18777777.777777776,2002323443.5185184,2,3,0,51.0,54,3,0,48.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.83616666666666,18583333.333333332,2005407861.1111112,0,0,0,18.0,18,0,0,18.0
107.83428746666665,21860800.0,2358286758.592,2,4,4,67.0,75,0,4,63.0
107.79283800000002,11177866.666666666,1204991530.0933332,0,10,6,59.0,75,4,6,49.0
107.62288636363637,14518863.636363637,1562407209.2954545,1,8,8,73.0,88,0,8,65.0
87.1998662352941,9659764.705882354,982844787.4117647,1,14,5,66.0,85,9,5,52.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
116.72892883720934,15182558.139534883,2545665345.772093,1,4,2,37.0,43,2,2,33.0
107.74475287671233,13903013.698630137,1497881593.2328768,0,11,9,53.0,73,2,9,42.0
107.15547934782612,18211521.739130434,1951489638.4782608,2,3,0,43.0,46,3,0,40.0
107.65783916666666,13079166.666666666,1408223848.6666667,0,7,5,48.0,60,2,5,41.0
107.07125306122451,15877551.020408163,1697044538.7755103,0,0,0,49.0,49,0,0,49.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.73279356164376,17392054.79452055,1872120033.8356164,0,9,5,59.0,73,4,5,50.0
107.52631428571429,21914285.714285713,2329031585.142857,1,3,3,29.0,35,0,3,26.0
107.1479658095238,21167142.85714286,2267664044.3809524,3,3,2,100.0,105,1,2,97.0
106.58983022727271,18439545.454545453,1969148505.2954545,1,3,1,84.0,88,2,1,81.0
107.83947129629632,16962962.962962963,1844754120.3703704,0,3,1,50.0,54,2,1,47.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.51220710526319,15598421.05263158,1677134494.0,0,1,1,36.0,38,0,1,35.0
107.58663436363639,13309272.727272727,1431223076.581818,0,5,1,49.0,55,4,1,44.0
107.192038125,21019375.0,2259311040.0,0,0,0,32.0,32,0,0,32.0
107.38347944444445,17310833.333333332,1858896146.6666667,1,1,0,35.0,36,1,0,34.0
107.55312499999998,21375000.0,2299226500.0,1,0,0,16.0,16,0,0,16.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.50124732142861,15432678.57142857,1660290774.107143,1,4,4,48.0,56,0,4,44.0
107.2048895348837,18392325.58139535,1965058230.5813954,1,4,4,78.0,86,0,4,74.0
107.4425988524589,11459016.393442623,1223733296.2295082,0,7,7,47.0,61,0,7,40.0
107.82939586206894,14000000.0,1510031244.8275862,0,0,0,29.0,29,0,0,29.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.28328749999999,30625000.0,3252372041.6666665,3,1,1,22.0,24,0,1,21.0
107.25131340425528,15738297.872340426,1679128631.9148936,1,3,3,41.0,47,0,3,38.0
106.85845490909082,15642363.636363637,1670969558.2545455,2,8,7,40.0,55,1,7,32.0
107.56822375,17582142.85714286,1891899989.8214285,2,3,3,50.0,56,0,3,47.0
107.62870950000001,21975000.0,2365988685.0,0,0,0,40.0,40,0,0,40.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.69361933333334,12033333.333333334,1295895747.3333333,0,3,3,24.0,30,0,3,21.0
107.78415442307696,14838461.538461538,1599308914.4230769,0,5,3,44.0,52,2,3,39.0
107.7900525,12171250.0,1311580775.0,0,11,10,59.0,80,1,10,48.0
107.526369,12520375.0,1346328110.4375,0,6,6,68.0,80,0,6,62.0
107.36421520000002,13672000.0,1468010174.0,0,3,3,44.0,50,0,3,41.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.76761714285715,15657142.857142856,1675523985.7142856,0,1,0,34.0,35,1,0,33.0
107.04125698630136,17432739.726027396,1864519052.739726,0,3,1,69.0,73,2,1,66.0
106.80269504761914,17066666.666666668,1822849171.047619,2,3,3,99.0,105,0,3,96.0
106.73885444444447,16950000.0,1808873236.9444444,1,6,3,63.0,72,3,3,57.0
107.01512431372548,18180392.156862747,1945667809.8039215,1,3,3,45.0,51,0,3,42.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.21205903225804,13900000.0,1490797843.8387096,0,4,4,54.0,62,0,4,50.0
107.01794068965516,16267758.620689655,1741241445.8310344,0,0,0,58.0,58,0,0,58.0
106.83389285714289,12917142.857142856,1381014862.142857,0,7,5,58.0,70,2,5,51.0
106.58122455223878,16048507.462686567,1711079233.7313433,1,7,4,123.0,134,3,4,116.0
101.9112657142857,18746326.530612245,1991401198.9795918,2,4,4,43.0,49,0,4,39.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.09032175000002,7205000.0,771597131.0,0,6,6,28.0,40,0,6,22.0
,,,0,0,0,0.0,0,0,0,0.0
106.83634045454545,12093636.363636363,1292440982.030303,0,4,4,58.0,66,0,4,54.0
106.4852786458333,15751354.166666666,1676321680.5208333,1,6,3,87.0,96,3,3,81.0
106.42813319148938,10640212.765957447,1132245288.2234042,0,8,2,84.0,94,6,2,76.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.51651307692303,14694423.076923076,1562812298.9326923,0,1,1,51.0,52,0,1,50.0
106.70924376811591,10892463.768115941,1162353957.6811595,0,1,1,67.0,69,0,1,66.0
106.68544411764704,17310588.23529412,1845444651.4705882,1,5,2,61.0,68,3,2,56.0
107.09538316666664,15349333.333333334,1646187297.3333333,1,2,1,57.0,60,1,1,55.0
107.42769434782608,16792028.985507246,1804500972.7536232,1,2,2,65.0,69,0,2,63.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.5727533333333,16278888.888888888,1751208807.0555556,0,4,2,39.0,45,2,2,35.0
107.56352246376811,16930579.710144926,1821702542.3188405,1,4,4,61.0,69,0,4,57.0
106.97374081632654,14111530.612244898,1515415138.4489796,2,18,7,73.0,98,11,7,55.0
107.6474666153846,16864153.846153848,1815508513.0769231,1,6,4,55.0,65,2,4,49.0
107.181125,24755000.0,2647138637.5,2,1,0,19.0,20,1,0,18.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.55491451612902,10585161.290322581,1138231617.032258,0,3,3,26.0,31,0,3,23.0
107.72629888888888,11750277.777777778,1265841853.5694444,0,2,2,32.0,36,0,2,30.0
107.27426734693883,13306632.653061224,1431023813.1632652,0,6,1,42.0,49,5,1,36.0
107.13762169230772,12342769.23076923,1322392978.0,1,0,0,65.0,65,0,0,65.0
107.01273192307688,14373076.923076924,1540655692.5,0,1,0,25.0,26,1,0,24.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.86759431818177,21586136.363636363,2322080118.75,2,4,1,39.0,44,3,1,35.0
107.1495536585366,22266341.463414636,2393751756.097561,0,4,1,36.0,41,3,1,32.0
107.60600921052635,19288289.47368421,2077861457.631579,1,2,0,74.0,76,2,0,72.0
107.58184782608693,13678260.869565217,1472021478.2608695,0,3,0,43.0,46,3,0,40.0
107.07349767441866,20815116.279069766,2215224666.976744,1,0,0,43.0,43,0,0,43.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.25887222222225,19919444.444444444,2141136519.4444444,2,0,0,36.0,36,0,0,36.0
107.4160940909091,14364886.363636363,1543282980.909091,0,3,3,82.0,88,0,3,79.0
106.74560361445782,18253012.04819277,1951660620.4819276,1,1,0,82.0,83,1,0,81.0
106.61056118644075,19077966.101694915,2034092415.3559322,1,6,4,108.0,118,2,4,102.0
106.46974742424234,15124242.424242424,1612288796.2121212,2,1,1,130.0,132,0,1,129.0
105.95,10000000.0,1059500000.0,0,0,0,1.0,1,0,0,1.0
,,,0,0,0,0.0,0,0,0,0.0
106.35846722222225,18970370.37037037,2024101925.0,1,0,0,54.0,54,0,0,54.0
103.72041362318839,19610869.56521739,2081476334.9275362,1,2,0,67.0,69,2,0,65.0
107.01148902173917,26192304.13043478,2805228174.6466417,12,8,6,78.0,92,2,6,70.0
106.5367702325581,13054802.325581396,1389409236.1046512,0,4,3,79.0,86,1,3,75.0
106.3381907920792,17737851.18811881,1887993606.4979415,1,3,2,96.0,101,1,2,93.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.47641404761904,19388809.523809522,2064759541.8238096,2,0,0,42.0,42,0,0,42.0
102.66072750000004,18500000.0,1963427490.9615386,1,1,0,51.0,52,1,0,50.0
106.56069112676047,25896338.028169014,2759929730.0,5,7,5,59.0,71,2,5,52.0
106.49811027027025,16108108.108108109,1719581270.8108108,0,1,0,36.0,37,1,0,35.0
106.65878000000001,17243750.0,1842863022.5,1,1,1,39.0,40,0,1,38.0
107.13,28333333.333333332,3039358333.3333335,0,0,0,3.0,3,0,0,3.0
,,,0,0,0,0.0,0,0,0,0.0
106.91254583333334,17473333.333333332,1867840255.8333333,0,0,0,12.0,12,0,0,12.0
106.81480404255319,11412765.957446808,1218927792.1276596,0,1,0,46.0,47,1,0,45.0
107.03208735849059,14592452.830188679,1561827407.7358491,0,1,1,51.0,53,0,1,50.0
107.0920962886598,17258865.979381442,1850537587.201031,0,0,0,97.0,97,0,0,97.0
107.02667068965516,17054137.931034483,1822157590.0689654,0,0,0,29.0,29,0,0,29.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.90896111111111,16442222.222222222,1755795910.0,0,0,0,45.0,45,0,0,45.0
106.95345938775507,28693061.224489797,3067900361.632653,3,3,2,44.0,49,1,2,41.0
106.78136416666668,15285277.777777778,1627898555.9722223,0,0,0,36.0,36,0,0,36.0
106.74117410714283,18866071.42857143,2014349626.7857144,0,5,2,49.0,56,3,2,44.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.18883725490188,13539215.68627451,1451321594.1176472,1,1,0,50.0,51,1,0,49.0
107.19548565217389,20065217.391304348,2151281469.5652175,1,0,0,46.0,46,0,0,46.0
107.36135318181819,23931818.181818184,2567778681.818182,2,2,0,42.0,44,2,0,40.0
107.27045178571427,17276785.714285713,1853421709.2857144,0,1,0,55.0,56,1,0,54.0
102.28535581395352,19294653.953488372,1920995557.7395349,2,6,1,36.0,43,5,1,30.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
100.20743587301584,16222222.222222222,1580093234.920635,3,10,10,43.0,63,0,10,33.0
107.0670635897436,17358986.666666668,1853807658.6051283,0,3,1,35.0,39,2,1,32.0
106.51279923076926,26753846.153846152,2866225623.8461537,3,1,0,64.0,65,1,0,63.0
107.03740379310346,34613793.10344828,3705045872.413793,5,0,0,29.0,29,0,0,29.0
106.33821081081082,32486486.486486487,3434471527.027027,2,0,0,37.0,37,0,0,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.68976281249999,21240937.5,2272643189.09375,3,2,0,30.0,32,2,0,28.0
107.16375937499997,26918750.0,2884841843.75,2,0,0,32.0,32,0,0,32.0
105.31996735537196,50130991.73553719,5360293427.066115,74,13,3,226.0,242,10,3,213.0
105.9094460810811,32264729.72972973,3447040013.310811,18,7,1,140.0,148,6,1,133.0
107.46506559633022,34663119.26605505,3728966087.431193,15,6,0,103.0,109,6,0,97.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.46307142857138,30219142.85714286,3254626263.214286,4,3,1,66.0,70,2,1,63.0
107.89392857142859,33231571.42857143,3586665595.4857144,7,0,0,70.0,70,0,0,70.0
106.88886363636367,20085454.545454547,2152964263.6363635,4,4,1,50.0,55,3,1,46.0
108.0013728409091,23092386.363636363,2494257302.7272725,5,11,5,72.0,88,6,5,61.0
107.83359117647055,19631029.411764707,2117394759.4117646,2,3,2,63.0,68,1,2,60.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.86646621621617,15612027.027027028,1685711070.6756756,2,2,1,71.0,74,1,1,69.0
108.00450000000001,38686590.90909091,4175802025.568182,6,2,2,42.0,44,0,2,40.0
107.93326034482762,28904310.344827585,3118823946.9827585,8,1,1,56.0,58,0,1,55.0
108.088498076923,19092884.615384616,2063201732.2115386,0,0,0,52.0,52,0,0,52.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
104.72425022222218,10370888.888888888,1051308504.5777777,0,2,1,42.0,45,1,1,40.0
107.63141666666668,32333333.333333332,3464991630.952381,5,4,1,37.0,42,3,1,33.0
108.1332885436892,28484466.019417476,3073657200.771845,3,13,6,84.0,103,7,6,71.0
113.63669512820513,19179487.17948718,2513232643.3333335,1,0,0,39.0,39,0,0,39.0
108.54381756756763,29802702.7027027,3236992268.918919,2,1,1,35.0,37,0,1,34.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.01842367346939,33836734.69387755,3660896862.4489794,0,1,1,47.0,49,0,1,46.0
108.51640533333331,27711422.222222224,3006418790.644889,4,0,0,45.0,45,0,0,45.0
108.24139649122803,21641403.50877193,2342245985.263158,1,1,0,56.0,57,1,0,55.0
108.03994146341464,14951219.512195121,1616513978.0487804,0,0,0,41.0,41,0,0,41.0
108.37497653061223,20710102.040816326,2244878455.612245,3,15,5,78.0,98,10,5,63.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
98.18622444444443,20106222.222222224,2164417998.0,0,4,1,40.0,45,3,1,36.0
107.31683972972972,26216216.216216218,2754232818.108108,3,3,1,33.0,37,2,1,30.0
108.02796771929827,21157894.736842107,2289523835.4385967,1,0,0,57.0,57,0,0,57.0
108.27749453488372,17202441.860465117,1861272666.511628,1,6,4,76.0,86,2,4,70.0
108.16424633333331,18087333.333333332,1953158464.6666667,1,2,0,28.0,30,2,0,26.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.26342264150944,16613584.905660378,1795115813.2075472,3,1,0,52.0,53,1,0,51.0
107.93221511627907,18836860.465116277,2033232133.139535,2,7,2,77.0,86,5,2,70.0
107.68149649122806,21701754.38596491,2341390354.385965,3,3,1,53.0,57,2,1,50.0
107.41331465517246,23903448.275862068,2562775262.586207,8,6,3,107.0,116,3,3,101.0
107.48820606060609,18120606.060606062,1949570630.3030303,1,0,0,33.0,33,0,0,33.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.14719800000005,21844400.0,2346844996.0,3,1,1,48.0,50,0,1,47.0
106.51186033898308,20743898.305084746,2218241419.8305087,2,0,0,59.0,59,0,0,59.0
106.8894491452992,19175213.675213676,2055247836.6324787,5,5,2,110.0,117,3,2,105.0
107.26405705882351,20268235.29411765,2177079104.7058825,1,3,1,81.0,85,2,1,78.0
102.04824031249994,21998750.0,2334424587.65625,7,5,1,58.0,64,4,1,53.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.31531249999999,20468750.0,2203950765.625,0,0,0,32.0,32,0,0,32.0
107.77921808510644,17803829.78723404,1918072689.3617022,1,1,1,45.0,47,0,1,44.0
107.95894062500001,26254062.5,2833594260.9375,2,2,1,29.0,32,1,1,27.0
,,,0,0,0,0.0,0,0,0,0.0
108.02907857142857,40214285.71428572,4344625021.428572,0,3,1,10.0,14,2,1,7.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.57186279069768,30209302.325581394,3240898416.27907,3,1,1,41.0,43,0,1,40.0
107.43182820512818,25636153.846153848,2761312240.0,1,0,0,39.0,39,0,0,39.0
107.78227950819674,16228196.721311476,1753132019.672131,1,1,0,60.0,61,1,0,59.0
107.44157260273977,25960684.93150685,2770686617.1232877,8,7,2,64.0,73,5,2,57.0
107.84688617021276,20541702.127659574,2215420881.489362,1,2,0,45.0,47,2,0,43.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.7971046153846,19848000.0,2143089927.6923077,0,4,1,60.0,65,3,1,56.0
107.38547674418602,18255813.953488372,1970088848.8372092,0,5,2,36.0,43,3,2,31.0
107.77472058823527,16529117.647058824,1781261144.4117646,0,0,0,34.0,34,0,0,34.0
107.57705882352944,19560000.0,2112377859.2156863,0,5,5,41.0,51,0,5,36.0
106.31081111111106,20477777.777777776,2187660477.7777777,1,6,1,38.0,45,5,1,32.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.33801363636361,25909090.90909091,2782271854.5454545,0,1,1,20.0,22,0,1,19.0
107.77641545454547,21506666.666666668,2321232661.212121,1,1,1,31.0,33,0,1,30.0
108.24311666666665,15474166.666666666,1676236702.7777777,0,5,2,29.0,36,3,2,24.0
107.5513934782609,22130434.782608695,2371273234.7826085,2,4,4,38.0,46,0,4,34.0
107.68536461538457,19596923.076923076,2117066469.2307692,4,8,6,51.0,65,2,6,43.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.09332629629631,27111111.111111112,2928510420.0,1,2,2,23.0,27,0,2,21.0
108.36651851851848,27583580.246913582,2990478560.308642,2,12,11,58.0,81,1,11,46.0
106.66039999999997,37120109.89010989,3873356171.7582417,12,9,0,82.0,91,9,0,73.0
108.33756700000008,21360000.0,2311918041.0,1,4,4,42.0,50,0,4,38.0
108.30852142857142,14142857.142857144,1531656839.2857144,0,4,4,20.0,28,0,4,16.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.75809090909091,20181818.181818184,2172853522.7272725,0,6,6,11.0,22,0,6,5.0
108.22569166666669,13725000.0,1485125491.6666667,0,0,0,12.0,12,0,0,12.0
106.58000901960786,20952941.17647059,2225315405.490196,4,5,4,42.0,51,1,4,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.91502307692306,36448487.179487176,3922573341.282051,4,2,2,36.0,39,0,2,34.0
107.96018679245283,28056603.773584906,3039719252.8301888,0,6,6,42.0,53,0,6,36.0
108.4273590909091,33486363.636363637,3638791613.6363635,4,1,1,42.0,44,0,1,41.0
108.12741600000003,16307600.0,1738705037.2,2,2,1,22.0,25,1,1,20.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.85307166666666,20056833.333333332,2183330918.0833335,2,11,11,39.0,60,0,11,28.0
108.85783707865168,24128089.88764045,2625725599.775281,2,18,11,60.0,89,7,11,42.0
108.29105645161296,18693750.0,2019290903.3064516,1,17,13,94.0,124,4,13,77.0
108.51475396825398,20555555.555555556,2224711144.4444447,0,7,7,50.0,63,0,7,43.0
108.00548679245279,12886792.452830188,1392403837.7358491,0,6,4,43.0,53,2,4,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.40757118644072,19407966.101694915,2103410997.457627,2,10,7,42.0,59,3,7,32.0
107.88421333333329,27747111.111111112,2951169293.0962963,14,19,11,105.0,135,8,11,86.0
108.12003364864867,20153648.64864865,2158486150.3378377,2,3,1,70.0,74,2,1,67.0
108.42591826086952,14043478.260869564,1522496133.2608695,0,3,3,40.0,46,0,3,37.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.07243958333329,19833333.333333332,2149862360.4166665,0,3,3,18.0,24,0,3,15.0
108.66929791666665,16250000.0,1765807606.25,0,7,3,38.0,48,4,3,31.0
108.66768204724417,14667795.275590552,1593786864.1889763,1,21,14,92.0,127,7,14,71.0
101.11886226415098,26016415.094339624,2082915584.6792452,3,6,3,44.0,53,3,3,38.0
108.7538095238095,18154761.904761903,1974464916.6666667,0,6,5,31.0,42,1,5,25.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
108.62982166666671,18377083.333333332,1996408546.875,1,12,12,76.0,96,0,12,64.0
108.38888060606067,17967373.737373736,1947479768.1818182,3,12,8,79.0,99,4,8,67.0
108.15397499999997,16201111.111111112,1742877429.1666667,3,8,8,60.0,72,0,8,52.0
108.22403557522128,26141592.920353983,2829188474.8672566,5,9,4,100.0,113,5,4,91.0
107.65298699999998,22945000.0,2468918054.0,11,25,19,156.0,200,6,19,131.0
107.37333333333333,10000000.0,1073733333.3333334,0,0,0,3.0,3,0,0,3.0
,,,0,0,0,0.0,0,0,0,0.0
107.09099913580255,20028641.97530864,2145853666.5432098,4,23,14,125.0,162,9,14,102.0
106.77599160194181,29244271.844660193,3123119265.5339804,11,8,4,194.0,206,4,4,186.0
107.18836319148936,19777872.340425532,2120812005.6382978,4,16,10,162.0,188,6,10,146.0
106.24631228813563,20368305.08474576,2163594765.254237,9,28,23,185.0,236,5,23,157.0
105.74932711111113,24138000.0,2551483000.8355556,9,15,12,153.0,180,3,12,138.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.24006695999995,25095920.0,2663917949.4,6,11,10,104.0,125,1,10,93.0
106.05844619354846,21726903.225806452,2299886611.8129034,5,15,14,126.0,155,1,14,111.0
106.2191699300699,22825524.475524474,2424981099.86014,4,8,8,130.0,143,0,8,122.0
106.83594133333334,20279047.61904762,2167757956.4761906,5,4,4,97.0,105,0,4,93.0
110.64704264705894,20051470.588235293,2157254948.382353,6,6,3,127.0,136,3,3,121.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.24131326086955,15805978.260869564,1695045878.9130435,2,7,6,79.0,92,1,6,72.0
107.03591073770491,26002950.81967213,2787241481.47541,16,10,8,104.0,122,2,8,94.0
106.34343065693439,21298321.16788321,2246721994.5255475,4,15,14,108.0,137,1,14,93.0
106.46486530612239,21049387.755102042,2239470338.7755103,4,13,7,78.0,98,6,7,65.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
107.07684925373131,16659701.492537314,1782617528.358209,1,5,5,57.0,67,0,5,52.0
107.10683539215684,19588137.25490196,2099884414.9019608,2,10,8,84.0,102,2,8,74.0
106.61733572916671,24035833.333333332,2551482709.8958335,2,6,6,84.0,96,0,6,78.0
110.29718474576279,20375169.491525423,2235228622.0338984,3,8,7,103.0,118,1,7,95.0
106.00773519083971,22863129.770992365,2412069959.923664,7,10,7,114.0,131,3,7,104.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.06758022222222,24580666.666666668,2598269718.6666665,1,2,2,41.0,45,0,2,39.0
106.01037256410255,19004871.794871796,2028842118.4871795,1,10,7,61.0,78,3,7,51.0
106.46291857142859,20771142.85714286,2212750870.0,3,4,3,63.0,70,1,3,59.0
106.46390180000002,18413000.0,1961515544.92,0,12,6,82.0,100,6,6,70.0
106.6700570731707,22010121.951219514,2341627647.5609756,2,5,4,73.0,82,1,4,68.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
112.26113472222231,23863194.583333332,2553880332.3090277,2,7,6,59.0,72,1,6,52.0
106.89429743589743,17413846.153846152,1863428063.4615386,2,8,4,105.0,117,4,4,97.0
106.92537353846156,21002307.692307692,2246024639.076923,4,2,1,62.0,65,1,1,60.0
106.70070703703702,18781111.111111112,2001055374.8148148,1,3,1,50.0,54,2,1,47.0
106.22327462686569,12613582.089552239,1341154527.761194,0,12,10,45.0,67,2,10,33.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.6339647058823,21000000.0,2241281917.647059,0,7,5,56.0,68,2,5,49.0
106.34888028169013,18781690.14084507,1978937073.2394366,2,7,3,61.0,71,4,3,54.0
106.87323727272724,17509090.90909091,1871166369.090909,0,14,11,85.0,110,3,11,71.0
106.58959478260857,16848260.86956522,1796577399.7826087,2,16,14,85.0,115,2,14,69.0
105.76094017094007,23421452.991452992,2453235593.076923,6,7,7,103.0,117,0,7,96.0
,,,0,0,0,0.0,0,0,0,0.0
,,,0,0,0,0.0,0,0,0,0.0
106.13058769230769,19080615.384615384,2023147171.3846154,5,14,12,104.0,130,2,12,90.0
106.3298446303502,46045992.21789883,4897352406.303502,60,11,7,239.0,257,4,7,228.0
