PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,Payment,EXCEEDS_ROUNDED_NOTIONAL_AMOUNT,CANCEL,CORRECT,NEW,Number_of_observations,Payment_std,Payment_min,Payment_max,CANCEL_ONLY,CORRECT_ONLY,NEW_ONLY,day,year,month,dayofweek,quarter
106.78136416666668,15285277.777777778,1627898555.9722223,0,0,0,36.0,36,1566229487.9905899,28902825.0,6103560000.0,0,0,36.0,7,2017,9,3,3
106.74117410714283,18866071.42857143,2014349626.7857144,0,5,2,49.0,56,1493233851.3135889,53420000.0,5772600000.0,3,2,44.0,8,2017,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2017,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2017,9,6,3
107.18883725490188,13539215.68627451,1451321594.1176472,1,1,0,50.0,51,1707497992.3996177,53620000.0,10723000000.0,1,0,49.0,11,2017,9,0,3
107.19548565217389,20065217.391304348,2151281469.5652175,1,0,0,46.0,46,2374945572.760357,322005000.0,10728000000.0,0,0,46.0,12,2017,9,1,3
107.36135318181819,23931818.181818184,2567778681.818182,2,2,0,42.0,44,3016716364.667322,107363800.0,10739500000.0,2,0,40.0,13,2017,9,2,3
107.27045178571427,17276785.714285713,1853421709.2857144,0,1,0,55.0,56,2015449804.7572796,53615000.0,9123475000.0,1,0,54.0,14,2017,9,3,3
102.28535581395352,19294653.953488372,1920995557.7395349,2,6,1,36.0,43,2227351613.501525,0.0,10757000000.0,5,1,30.0,15,2017,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2017,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2017,9,6,3
100.20743587301584,16222222.222222222,1580093234.920635,3,10,10,43.0,63,2667226547.826633,0.0,10726000000.0,0,10,33.0,18,2017,9,0,3
107.0670635897436,17358986.666666668,1853807658.6051283,0,3,1,35.0,39,2283214944.696163,12866.4,7950000000.0,2,1,32.0,19,2017,9,1,3
106.51279923076926,26753846.153846152,2866225623.8461537,3,1,0,64.0,65,3004323250.681488,107260000.0,10729000000.0,1,0,63.0,20,2017,9,2,3
107.03740379310346,34613793.10344828,3705045872.413793,5,0,0,29.0,29,3815192952.1439295,85600400.0,11783750000.0,0,0,29.0,21,2017,9,3,3
106.33821081081082,32486486.486486487,3434471527.027027,2,0,0,37.0,37,2965050362.9005218,320820000.0,10698000000.0,0,0,37.0,22,2017,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2017,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2017,9,6,3
106.68976281249999,21240937.5,2272643189.09375,3,2,0,30.0,32,3000743606.2864614,43894641.0,10708000000.0,2,0,28.0,25,2017,9,0,3
107.16375937499997,26918750.0,2884841843.75,2,0,0,32.0,32,3306278191.7520833,42882000.0,10720000000.0,0,0,32.0,26,2017,9,1,3
105.31996735537196,50130991.73553719,5360293427.066115,74,13,3,226.0,242,4175744968.214509,0.0,10751000000.0,10,3,213.0,27,2017,9,2,3
105.9094460810811,32264729.72972973,3447040013.310811,18,7,1,140.0,148,3634878628.0555696,0.0,10756500000.0,6,1,133.0,28,2017,9,3,3
107.46506559633022,34663119.26605505,3728966087.431193,15,6,0,103.0,109,3818311240.7725825,21530000.0,11842600000.0,6,0,97.0,29,2017,9,4,3
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2017,9,5,3
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2017,10,6,4
107.46307142857138,30219142.85714286,3254626263.214286,4,3,1,66.0,70,3048804092.447631,9606000.0,10791500000.0,2,1,63.0,2,2017,10,0,4
107.89392857142859,33231571.42857143,3586665595.4857144,7,0,0,70.0,70,3468040094.5248613,8639640.0,10806000000.0,0,0,70.0,3,2017,10,1,4
106.88886363636367,20085454.545454547,2152964263.6363635,4,4,1,50.0,55,2850165479.38062,75610500.0,10798250000.0,3,1,46.0,4,2017,10,2,4
108.0013728409091,23092386.363636363,2494257302.7272725,5,11,5,72.0,88,2876243960.4080043,27062500.0,10826000000.0,6,5,61.0,5,2017,10,3,4
107.83359117647055,19631029.411764707,2117394759.4117646,2,3,2,63.0,68,2541731509.2687855,46495900.0,10825000000.0,1,2,60.0,6,2017,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2017,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2017,10,6,4
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2017,10,0,4
107.86646621621617,15612027.027027028,1685711070.6756756,2,2,1,71.0,74,2301651807.2919693,21606000.0,10811000000.0,1,1,69.0,10,2017,10,1,4
108.00450000000001,38686590.90909091,4175802025.568182,6,2,2,42.0,44,3463321160.6571093,36739550.0,10812500000.0,0,2,40.0,11,2017,10,2,4
107.93326034482762,28904310.344827585,3118823946.9827585,8,1,1,56.0,58,3507682664.158791,75600000.0,10866000000.0,0,1,55.0,12,2017,10,3,4
108.088498076923,19092884.615384616,2063201732.2115386,0,0,0,52.0,52,1759552560.118604,89691875.0,8590000000.0,0,0,52.0,13,2017,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,14,2017,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2017,10,6,4
104.72425022222218,10370888.888888888,1051308504.5777777,0,2,1,42.0,45,1324301901.6346881,25182500.0,6090000000.0,1,1,40.0,16,2017,10,0,4
107.63141666666668,32333333.333333332,3464991630.952381,5,4,1,37.0,42,3690354771.473321,217750000.0,11974600000.0,3,1,33.0,17,2017,10,1,4
108.1332885436892,28484466.019417476,3073657200.771845,3,13,6,84.0,103,2886182107.715721,48732799.5,10882830000.0,7,6,71.0,18,2017,10,2,4
113.63669512820513,19179487.17948718,2513232643.3333335,1,0,0,39.0,39,4320906903.66647,108272500.0,25895196700.0,0,0,39.0,19,2017,10,3,4
108.54381756756763,29802702.7027027,3236992268.918919,2,1,1,35.0,37,3463146467.262214,76335000.0,10899000000.0,0,1,34.0,20,2017,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,21,2017,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,22,2017,10,6,4
108.01842367346939,33836734.69387755,3660896862.4489794,0,1,1,47.0,49,3350259539.7411265,96522000.0,10862500000.0,0,1,46.0,23,2017,10,0,4
108.51640533333331,27711422.222222224,3006418790.644889,4,0,0,45.0,45,3538787060.502068,1519069.02,11935000000.0,0,0,45.0,24,2017,10,1,4
108.24139649122803,21641403.50877193,2342245985.263158,1,1,0,56.0,57,2410217884.436617,60640160.0,10738000000.0,1,0,55.0,25,2017,10,2,4
108.03994146341464,14951219.512195121,1616513978.0487804,0,0,0,41.0,41,1392476175.3780842,108280000.0,7476495000.0,0,0,41.0,26,2017,10,3,4
108.37497653061223,20710102.040816326,2244878455.612245,3,15,5,78.0,98,2570605346.0496616,43556000.0,10892700000.0,10,5,63.0,27,2017,10,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2017,10,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,29,2017,10,6,4
98.18622444444443,20106222.222222224,2164417998.0,0,4,1,40.0,45,2214645824.690011,0.0,10291350000.0,3,1,36.0,30,2017,10,0,4
107.31683972972972,26216216.216216218,2754232818.108108,3,3,1,33.0,37,2960554736.3913817,108300000.0,10848000000.0,2,1,30.0,31,2017,10,1,4
108.02796771929827,21157894.736842107,2289523835.4385967,1,0,0,57.0,57,2127285807.6829975,325403999.99999994,11935000000.0,0,0,57.0,1,2017,11,2,4
108.27749453488372,17202441.860465117,1861272666.511628,1,6,4,76.0,86,2058832262.3794613,44415300.0,10724000000.0,2,4,70.0,2,2017,11,3,4
108.16424633333331,18087333.333333332,1953158464.6666667,1,2,0,28.0,30,2407458187.977006,81152249.99999999,10705000000.0,2,0,26.0,3,2017,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2017,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,5,2017,11,6,4
108.26342264150944,16613584.905660378,1795115813.2075472,3,1,0,52.0,53,2505887806.863752,56565600.0,11893750000.0,1,0,51.0,6,2017,11,0,4
107.93221511627907,18836860.465116277,2033232133.139535,2,7,2,77.0,86,2279524984.186422,104696950.0,11893750000.0,5,2,70.0,7,2017,11,1,4
107.68149649122806,21701754.38596491,2341390354.385965,3,3,1,53.0,57,2555879668.6838827,95910000.0,10788000000.0,2,1,50.0,8,2017,11,2,4
107.41331465517246,23903448.275862068,2562775262.586207,8,6,3,107.0,116,2963442210.1165957,86096960.0,10755000000.0,3,3,101.0,9,2017,11,3,4
107.48820606060609,18120606.060606062,1949570630.3030303,1,0,0,33.0,33,2099351849.7342045,105261800.0,10805000000.0,0,0,33.0,10,2017,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2017,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,12,2017,11,6,4
107.14719800000005,21844400.0,2346844996.0,3,1,1,48.0,50,2850847245.7270703,23601600.0,10798750000.0,0,1,47.0,13,2017,11,0,4
106.51186033898308,20743898.305084746,2218241419.8305087,2,0,0,59.0,59,2511552704.3014584,19284300.0,10783000000.0,0,0,59.0,14,2017,11,1,4
106.8894491452992,19175213.675213676,2055247836.6324787,5,5,2,110.0,117,2680893360.1104555,8613600.0,11756250000.0,3,2,105.0,15,2017,11,2,4
107.26405705882351,20268235.29411765,2177079104.7058825,1,3,1,81.0,85,2438441656.0991664,86028000.0,10827000000.0,2,1,78.0,16,2017,11,3,4
102.04824031249994,21998750.0,2334424587.65625,7,5,1,58.0,64,3184954742.06138,0.0,10828000000.0,4,1,53.0,17,2017,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2017,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2017,11,6,4
107.31531249999999,20468750.0,2203950765.625,0,0,0,32.0,32,1917707218.0102544,96020000.0,7314828000.0,0,0,32.0,20,2017,11,0,4
107.77921808510644,17803829.78723404,1918072689.3617022,1,1,1,45.0,47,2489688895.391248,83986500.0,10846000000.0,0,1,44.0,21,2017,11,1,4
107.95894062500001,26254062.5,2833594260.9375,2,2,1,29.0,32,3288609366.963763,46394850.0,11863500000.0,1,1,27.0,22,2017,11,2,4
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2017,11,3,4
108.02907857142857,40214285.71428572,4344625021.428572,0,3,1,10.0,14,3093383915.045365,324075300.0,7562800000.0,2,1,7.0,24,2017,11,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2017,11,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2017,11,6,4
107.57186279069768,30209302.325581394,3240898416.27907,3,1,1,41.0,43,3026052467.8853016,107735000.0,10792000000.0,0,1,40.0,27,2017,11,0,4
107.43182820512818,25636153.846153848,2761312240.0,1,0,0,39.0,39,3031689736.588981,33708500.0,10784500000.0,0,0,39.0,28,2017,11,1,4
107.78227950819674,16228196.721311476,1753132019.672131,1,1,0,60.0,61,1827994510.637117,10863000.0,10882810000.0,1,0,59.0,29,2017,11,2,4
107.44157260273977,25960684.93150685,2770686617.1232877,8,7,2,64.0,73,3421795628.0009136,21586000.0,10810000000.0,5,2,57.0,30,2017,11,3,4
107.84688617021276,20541702.127659574,2215420881.489362,1,2,0,45.0,47,2380826238.7030787,76916430.0,11869000000.0,2,0,43.0,1,2017,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,2,2017,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2017,12,6,4
107.7971046153846,19848000.0,2143089927.6923077,0,4,1,60.0,65,2273527468.4641657,15199940.0,8640000000.0,3,1,56.0,4,2017,12,0,4
107.38547674418602,18255813.953488372,1970088848.8372092,0,5,2,36.0,43,1840161945.184618,96481000.0,7550200000.0,3,2,31.0,5,2017,12,1,4
107.77472058823527,16529117.647058824,1781261144.4117646,0,0,0,34.0,34,1886030331.4840746,21660200.0,9165550000.0,0,0,34.0,6,2017,12,2,4
107.57705882352944,19560000.0,2112377859.2156863,0,5,5,41.0,51,2831247394.4177074,60338320.00000001,9850750000.0,0,5,36.0,7,2017,12,3,4
106.31081111111106,20477777.777777776,2187660477.7777777,1,6,1,38.0,45,2126506705.6607158,53942500.0,10833000000.0,5,1,32.0,8,2017,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,9,2017,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2017,12,6,4
107.33801363636361,25909090.90909091,2782271854.5454545,0,1,1,20.0,22,2561082853.9091687,215890000.0,8137500000.0,0,1,19.0,11,2017,12,0,4
107.77641545454547,21506666.666666668,2321232661.212121,1,1,1,31.0,33,3071055496.761175,78172200.0,11880000000.0,0,1,30.0,12,2017,12,1,4
108.24311666666665,15474166.666666666,1676236702.7777777,0,5,2,29.0,36,1680349574.240766,7564899.999999999,7607600000.000002,3,2,24.0,13,2017,12,2,4
107.5513934782609,22130434.782608695,2371273234.7826085,2,4,4,38.0,46,2628590244.7693906,98790000.0,11891000000.0,0,4,34.0,14,2017,12,3,4
107.68536461538457,19596923.076923076,2117066469.2307692,4,8,6,51.0,65,2551542984.4724483,79036000.0,10815000000.0,2,6,43.0,15,2017,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,16,2017,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2017,12,6,4
108.09332629629631,27111111.111111112,2928510420.0,1,2,2,23.0,27,2989841216.614117,108260000.0,10828500000.0,0,2,21.0,18,2017,12,0,4
108.36651851851848,27583580.246913582,2990478560.308642,2,12,11,58.0,81,2449209681.7661166,48739500.0,10875000000.0,1,11,46.0,19,2017,12,1,4
106.66039999999997,37120109.89010989,3873356171.7582417,12,9,0,82.0,91,3441347021.523145,19812000.0,10827500000.0,9,0,73.0,20,2017,12,2,4
108.33756700000008,21360000.0,2311918041.0,1,4,4,42.0,50,2390703880.5161614,108391100.0,10700010000.0,0,4,38.0,21,2017,12,3,4
108.30852142857142,14142857.142857144,1531656839.2857144,0,4,4,20.0,28,1483869987.8875973,108262000.0,5417750000.0,0,4,16.0,22,2017,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,23,2017,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2017,12,6,4
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2017,12,0,4
,,,0,0,0,0.0,0,,,,0,0,0.0,26,2017,12,1,4
107.75809090909091,20181818.181818184,2172853522.7272725,0,6,6,11.0,22,1832824237.0867903,541575000.0,5988125000.0,0,6,5.0,27,2017,12,2,4
108.22569166666669,13725000.0,1485125491.6666667,0,0,0,12.0,12,1418734557.4315772,75796000.0,4326200000.0,0,0,12.0,28,2017,12,3,4
106.58000901960786,20952941.17647059,2225315405.490196,4,5,4,42.0,51,3306781811.0745835,61425000.0,10880000000.0,1,4,37.0,29,2017,12,4,4
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2017,12,5,4
,,,0,0,0,0.0,0,,,,0,0,0.0,31,2017,12,6,4
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2018,1,0,1
107.91502307692306,36448487.179487176,3922573341.282051,4,2,2,36.0,39,3626625045.5804853,9856210.0,11907500000.0,0,2,34.0,2,2018,1,1,1
107.96018679245283,28056603.773584906,3039719252.8301888,0,6,6,42.0,53,2476475228.654874,99285000.0,8681200000.0,0,6,36.0,3,2018,1,2,1
108.4273590909091,33486363.636363637,3638791613.6363635,4,1,1,42.0,44,3376180533.909464,43512000.0,10875000000.0,0,1,41.0,4,2018,1,3,1
108.12741600000003,16307600.0,1738705037.2,2,2,1,22.0,25,2767534081.576225,20688530.0,10870000000.0,1,1,20.0,5,2018,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,6,2018,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2018,1,6,1
108.85307166666666,20056833.333333332,2183330918.0833335,2,11,11,39.0,60,2711159660.242818,44607385.0,11976250000.0,0,11,28.0,8,2018,1,0,1
108.85783707865168,24128089.88764045,2625725599.775281,2,18,11,60.0,89,2724266376.977814,43535680.0,12018600000.0,7,11,42.0,9,2018,1,1,1
108.29105645161296,18693750.0,2019290903.3064516,1,17,13,94.0,124,2087752809.6514745,2710500.0,10526000000.0,4,13,77.0,10,2018,1,2,1
108.51475396825398,20555555.555555556,2224711144.4444447,0,7,7,50.0,63,2351595272.537374,217085000.0,8246000000.0,0,7,43.0,11,2018,1,3,1
108.00548679245279,12886792.452830188,1392403837.7358491,0,6,4,43.0,53,1336869356.628587,108691200.0,7177500000.0,2,4,37.0,12,2018,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,13,2018,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,14,2018,1,6,1
,,,0,0,0,0.0,0,,,,0,0,0.0,15,2018,1,0,1
108.40757118644072,19407966.101694915,2103410997.457627,2,10,7,42.0,59,2438779967.749991,35847900.0,11959200000.0,3,7,32.0,16,2018,1,1,1
107.88421333333329,27747111.111111112,2951169293.0962963,14,19,11,105.0,135,3930655962.098963,93351968.0,29997290000.0,8,11,86.0,17,2018,1,2,1
108.12003364864867,20153648.64864865,2158486150.3378377,2,3,1,70.0,74,2303908893.217541,36856000.0,9955000000.0,2,1,67.0,18,2018,1,3,1
108.42591826086952,14043478.260869564,1522496133.2608695,0,3,3,40.0,46,1313628768.6015253,54196250.0,4336600000.0,0,3,37.0,19,2018,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,20,2018,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,21,2018,1,6,1
108.07243958333329,19833333.333333332,2149862360.4166665,0,3,3,18.0,24,2595002947.142539,198840000.0,9005500000.0,0,3,15.0,22,2018,1,0,1
108.66929791666665,16250000.0,1765807606.25,0,7,3,38.0,48,1432594583.272113,108715000.0,7928895000.0,4,3,31.0,23,2018,1,1,1
108.66768204724417,14667795.275590552,1593786864.1889763,1,21,14,92.0,127,1768044265.944265,15217972.0,11957000000.0,7,14,71.0,24,2018,1,2,1
101.11886226415098,26016415.094339624,2082915584.6792452,3,6,3,44.0,53,2011096638.8745205,0.0,10662500000.0,3,3,38.0,25,2018,1,3,1
108.7538095238095,18154761.904761903,1974464916.6666667,0,6,5,31.0,42,2170839908.4948854,54390500.0,8156250000.0,1,5,25.0,26,2018,1,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,27,2018,1,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,28,2018,1,6,1
108.62982166666671,18377083.333333332,1996408546.875,1,12,12,76.0,96,1994856962.881013,21718000.0,10869000000.0,0,12,64.0,29,2018,1,0,1
108.38888060606067,17967373.737373736,1947479768.1818182,3,12,8,79.0,99,2187835570.246479,83483400.0,10838500000.0,4,8,67.0,30,2018,1,1,1
108.15397499999997,16201111.111111112,1742877429.1666667,3,8,8,60.0,72,2277586836.7767386,52058400.0,11930050000.0,0,8,52.0,31,2018,1,2,1
108.22403557522128,26141592.920353983,2829188474.8672566,5,9,4,100.0,113,2918386888.9442086,108246000.0,10827000000.0,5,4,91.0,1,2018,2,3,1
107.65298699999998,22945000.0,2468918054.0,11,25,19,156.0,200,2780685619.311264,107799000.0,11858000000.0,6,19,131.0,2,2018,2,4,1
107.37333333333333,10000000.0,1073733333.3333334,0,0,0,3.0,3,1078579.3124908959,1072500000.0,1074500000.0,0,0,3.0,3,2018,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2018,2,6,1
107.09099913580255,20028641.97530864,2145853666.5432098,4,23,14,125.0,162,2467415720.6441903,37457000.0,11811250000.0,9,14,102.0,5,2018,2,0,1
106.77599160194181,29244271.844660193,3123119265.5339804,11,8,4,194.0,206,2853725000.46386,34195200.0,11803000000.0,4,4,186.0,6,2018,2,1,1
107.18836319148936,19777872.340425532,2120812005.6382978,4,16,10,162.0,188,2227312247.711959,62089000.0,10764500000.0,6,10,146.0,7,2018,2,2,1
106.24631228813563,20368305.08474576,2163594765.254237,9,28,23,185.0,236,2452917741.673862,31854000.000000004,11698500000.0,5,23,157.0,8,2018,2,3,1
105.74932711111113,24138000.0,2551483000.8355556,9,15,12,153.0,180,2921292616.6627836,10587600.0,11660000000.0,3,12,138.0,9,2018,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2018,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2018,2,6,1
106.24006695999995,25095920.0,2663917949.4,6,11,10,104.0,125,2619020823.322886,36465000.0,11687500000.0,1,10,93.0,12,2018,2,0,1
106.05844619354846,21726903.225806452,2299886611.8129034,5,15,14,126.0,155,2330021292.4790354,34000000.0,10627000000.0,1,14,111.0,13,2018,2,1,1
106.2191699300699,22825524.475524474,2424981099.86014,4,8,8,130.0,143,2223409983.099764,11694100.0,11687500000.0,0,8,122.0,14,2018,2,2,1
106.83594133333334,20279047.61904762,2167757956.4761906,5,4,4,97.0,105,2461718432.2870007,69420000.0,10719720000.0,0,4,93.0,15,2018,2,3,1
110.64704264705894,20051470.588235293,2157254948.382353,6,6,3,127.0,136,2606629472.711498,107350000.0,10752000000.0,3,3,121.0,16,2018,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2018,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2018,2,6,1
,,,0,0,0,0.0,0,,,,0,0,0.0,19,2018,2,0,1
107.24131326086955,15805978.260869564,1695045878.9130435,2,7,6,79.0,92,1788762271.0521145,16092300.000000002,10737500000.0,1,6,72.0,20,2018,2,1,1
107.03591073770491,26002950.81967213,2787241481.47541,16,10,8,104.0,122,3396056544.8307443,64098000.0,10800000000.0,2,8,94.0,21,2018,2,2,1
106.34343065693439,21298321.16788321,2246721994.5255475,4,15,14,108.0,137,3065036729.637964,21314000.0,26293800000.0,1,14,93.0,22,2018,2,3,1
106.46486530612239,21049387.755102042,2239470338.7755103,4,13,7,78.0,98,2788256159.890703,102345600.0,11742500000.0,6,7,65.0,23,2018,2,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2018,2,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2018,2,6,1
107.07684925373131,16659701.492537314,1782617528.358209,1,5,5,57.0,67,1962766504.7641044,62190500.0,10717270000.0,0,5,52.0,26,2018,2,0,1
107.10683539215684,19588137.25490196,2099884414.9019608,2,10,8,84.0,102,2481089528.018427,22533000.0,11777700000.0,2,8,74.0,27,2018,2,1,1
106.61733572916671,24035833.333333332,2551482709.8958335,2,6,6,84.0,96,2275631905.1977177,66360459.99999999,10708000000.0,0,6,78.0,28,2018,2,2,1
110.29718474576279,20375169.491525423,2235228622.0338984,3,8,7,103.0,118,2444503432.9813533,34104000.0,10678000000.0,1,7,95.0,1,2018,3,3,1
106.00773519083971,22863129.770992365,2412069959.923664,7,10,7,114.0,131,2695799325.6027765,7965000.0,10645620000.0,3,7,104.0,2,2018,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,3,2018,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,4,2018,3,6,1
106.06758022222222,24580666.666666668,2598269718.6666665,1,2,2,41.0,45,2396106073.0722065,13841100.0,10098000000.0,0,2,39.0,5,2018,3,0,1
106.01037256410255,19004871.794871796,2028842118.4871795,1,10,7,61.0,78,2368705048.0089207,7419792.749999999,10579000000.0,3,7,51.0,6,2018,3,1,1
106.46291857142859,20771142.85714286,2212750870.0,3,4,3,63.0,70,2622080615.868255,104409200.0,11715000000.0,1,3,59.0,7,2018,3,2,1
106.46390180000002,18413000.0,1961515544.92,0,12,6,82.0,100,1935197007.800782,61804800.0,10650000000.0,6,6,70.0,8,2018,3,3,1
106.6700570731707,22010121.951219514,2341627647.5609756,2,5,4,73.0,82,2367543746.322845,12799200.0,10680000000.0,1,4,68.0,9,2018,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,10,2018,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,11,2018,3,6,1
112.26113472222231,23863194.583333332,2553880332.3090277,2,7,6,59.0,72,2700289082.549293,516.25,10708100000.0,1,6,52.0,12,2018,3,0,1
106.89429743589743,17413846.153846152,1863428063.4615386,2,8,4,105.0,117,2245096228.914425,20361825.0,11783750000.0,4,4,97.0,13,2018,3,1,1
106.92537353846156,21002307.692307692,2246024639.076923,4,2,1,62.0,65,2778648896.4146433,16050000.0,11770000000.0,1,1,60.0,14,2018,3,2,1
106.70070703703702,18781111.111111112,2001055374.8148148,1,3,1,50.0,54,2096816325.0577579,19231200.0,10681000000.0,2,1,47.0,15,2018,3,3,1
106.22327462686569,12613582.089552239,1341154527.761194,0,12,10,45.0,67,1733583432.4443672,17108000.0,10272000000.0,2,10,33.0,16,2018,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,17,2018,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,18,2018,3,6,1
106.6339647058823,21000000.0,2241281917.647059,0,7,5,56.0,68,2026417276.8637862,106720000.0,8000250000.0,2,5,49.0,19,2018,3,0,1
106.34888028169013,18781690.14084507,1978937073.2394366,2,7,3,61.0,71,2132324341.425384,53335600.0,10564290000.0,4,3,54.0,20,2018,3,1,1
106.87323727272724,17509090.90909091,1871166369.090909,0,14,11,85.0,110,1741489807.9435005,106792500.0,10145050000.0,3,11,71.0,21,2018,3,2,1
106.58959478260857,16848260.86956522,1796577399.7826087,2,16,14,85.0,115,2122990080.8575425,9600525.0,11718300000.0,2,14,69.0,22,2018,3,3,1
105.76094017094007,23421452.991452992,2453235593.076923,6,7,7,103.0,117,2642145854.1748357,53117500.0,11715000000.0,0,7,96.0,23,2018,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,24,2018,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,25,2018,3,6,1
106.13058769230769,19080615.384615384,2023147171.3846154,5,14,12,104.0,130,2397333540.431666,86111100.0,11687500000.0,2,12,90.0,26,2018,3,0,1
106.3298446303502,46045992.21789883,4897352406.303502,60,11,7,239.0,257,3907010894.1674957,21332000.0,11737110000.0,4,7,228.0,27,2018,3,1,1
105.83574075268834,38133897.84946237,4033748872.1908603,34,18,11,157.0,186,3675240606.662233,10077362.5,10640000000.0,7,11,139.0,28,2018,3,2,1
105.83975018181809,32733727.272727273,3453784540.4545455,7,14,11,85.0,110,2834340663.796246,75299050.0,10633500000.0,3,11,71.0,29,2018,3,3,1
,,,0,0,0,0.0,0,,,,0,0,0.0,30,2018,3,4,1
,,,0,0,0,0.0,0,,,,0,0,0.0,31,2018,3,5,1
,,,0,0,0,0.0,0,,,,0,0,0.0,1,2018,4,6,2
105.74725322580645,20892741.93548387,2210712570.16129,2,3,3,56.0,62,2432476978.795887,68610750.0,11646250000.0,0,3,53.0,2,2018,4,0,2
105.74068336283189,23187173.451327432,2451766836.0088496,6,13,11,89.0,113,2624915682.8178463,10635.0,11635800000.0,2,11,76.0,3,2018,4,1,2
105.89765465116275,29709302.325581394,3148462197.6744184,8,4,4,78.0,86,3110366783.357326,99250000.0,10627250000.0,0,4,74.0,4,2018,4,2,2
106.40749277108432,29906265.060240965,3182862662.6506023,7,2,0,81.0,83,2964289684.6312075,23435500.0,11715000000.0,2,0,79.0,5,2018,4,3,2
106.24687666666665,28528833.333333332,3035874703.4375,5,10,9,77.0,96,3660897272.913725,1383265.0,11747175000.0,1,9,67.0,6,2018,4,4,2
,,,0,0,0,0.0,0,,,,0,0,0.0,7,2018,4,5,2
,,,0,0,0,0.0,0,,,,0,0,0.0,8,2018,4,6,2
106.5234444444444,31203703.703703705,3326086250.0,6,5,1,48.0,54,3129180245.389295,212675000.0,10689500000.0,4,1,43.0,9,2018,4,0,2
106.56313292682925,21932804.87804878,2337138733.121951,2,9,5,68.0,82,2213088070.135409,52164616.0,10660000000.0,4,5,59.0,10,2018,4,1,2
